trajectory,frame,velocity_x,velocity_y,x,y
275,51,0,-5,1021,853
275,52,0,-5,1021,848
276,49,4,7,709,809
276,50,1,8,710,817
276,51,0,17,710,834
276,52,7,7,717,841
276,53,5,12,722,853
276,54,4,15,726,868
276,55,2,8,728,876
276,56,4,17,732,893
276,57,4,12,736,905
276,58,2,11,738,916
276,59,4,18,742,934
276,60,4,16,746,950
276,61,3,10,749,960
276,62,8,12,757,972
276,63,5,13,762,985
276,64,6,7,768,992
276,65,8,14,776,1006
276,66,5,11,781,1017
276,67,5,1,786,1018
276,68,8,15,794,1033
276,69,6,7,800,1040
276,70,8,6,808,1046
276,71,8,10,816,1056
276,72,8,6,824,1062
276,73,13,0,837,1062
276,74,4,11,841,1073
276,75,13,8,854,1081
276,76,7,4,861,1085
276,77,11,9,872,1094
276,78,6,0,878,1094
276,79,10,11,888,1105
276,80,9,5,897,1110
276,81,12,8,909,1118
276,82,16,12,925,1130
276,83,9,8,934,1138
276,84,15,8,949,1146
276,85,15,4,964,1150
276,86,18,0,982,1150
276,87,18,0,1000,1150
276,88,20,-8,1020,1142
276,89,14,-18,1034,1124
276,90,4,-16,1038,1108
276,91,-6,-23,1032,1085
276,92,-7,-5,1025,1080
276,93,-12,-15,1013,1065
278,50,1,10,513,710
278,51,0,11,513,721
278,52,-3,11,510,732
278,53,2,0,512,732
278,54,1,20,513,752
278,55,-7,16,506,768
278,56,0,12,506,780
278,57,-2,20,504,800
278,58,-2,12,502,812
278,59,-4,18,498,830
278,60,-4,14,494,844
278,61,2,16,496,860
278,62,-4,18,492,878
278,63,-4,14,488,892
278,64,1,12,489,904
278,65,-3,16,486,920
284,46,0,2,852,610
284,47,-2,4,850,614
284,48,-1,3,849,617
284,49,-3,3,846,620
284,50,-4,6,842,626
284,51,-6,6,836,632
287,49,-5,14,857,380
287,50,0,14,857,394
287,51,-4,11,853,405
287,52,-1,20,852,425
288,46,-2,-16,930,412
288,47,-4,-20,926,392
288,48,0,-11,926,381
288,49,6,-15,932,366
289,52,-1,-1,977,564
289,53,1,1,978,565
289,54,-5,3,973,568
289,55,1,-3,974,565
289,56,-5,5,969,570
290,49,-4,-3,1001,537
290,50,-7,-7,994,530
290,51,0,-8,994,522
290,52,-2,8,992,530
290,53,0,0,992,530
292,45,-8,-14,1088,384
292,46,-8,-14,1080,370
292,47,-6,-10,1074,360
292,48,-9,-10,1065,350
293,45,-1,-14,1097,484
293,46,-5,-12,1092,472
293,47,-10,-16,1082,456
293,48,-2,-8,1080,448
293,49,-10,-15,1070,433
293,50,-5,-4,1065,429
293,51,-5,-12,1060,417
293,52,-8,-7,1052,410
293,53,-4,-9,1048,401
293,54,-3,-3,1045,398
293,55,-3,-2,1042,396
293,56,-9,1,1033,397
293,57,-1,-4,1032,393
293,58,-4,1,1028,394
293,59,-3,4,1025,398
293,60,-3,2,1022,400
299,50,1,16,430,581
299,51,2,8,432,589
299,52,-4,7,428,596
299,53,-3,14,425,610
299,54,4,3,429,613
299,55,-4,20,425,633
299,56,-3,16,422,649
299,57,3,13,425,662
299,58,-4,18,421,680
299,59,3,14,424,694
299,60,-2,18,422,712
299,61,-4,13,418,725
301,36,-4,4,450,772
301,37,-1,5,449,777
301,38,3,3,452,780
301,39,1,8,453,788
301,40,-1,1,452,789
301,41,4,-1,456,788
301,42,2,2,458,790
301,43,-1,3,457,793
301,44,0,3,457,796
301,45,3,-7,460,789
301,46,0,3,460,792
303,56,-2,8,546,1213
303,57,-1,12,545,1225
303,58,-3,11,542,1236
303,59,0,9,542,1245
303,60,-1,7,541,1252
303,61,-3,10,538,1262
303,62,4,8,542,1270
303,63,-4,8,538,1278
303,64,0,11,538,1289
303,65,-2,9,536,1298
303,66,-3,6,533,1304
303,67,1,12,534,1316
303,68,0,4,534,1320
303,69,-1,12,533,1332
303,70,0,6,533,1338
303,71,1,7,534,1345
305,58,-4,12,684,1182
305,59,2,4,686,1186
305,60,3,3,689,1189
305,61,-3,12,686,1201
305,62,4,7,690,1208
305,63,-1,12,689,1220
305,64,0,1,689,1221
305,65,1,12,690,1233
305,66,0,4,690,1237
305,67,-1,5,689,1242
305,68,1,11,690,1253
305,69,3,5,693,1258
305,70,1,6,694,1264
305,71,0,8,694,1272
305,72,0,8,694,1280
305,73,3,9,697,1289
305,74,1,1,698,1290
305,75,6,12,704,1302
305,76,0,7,704,1309
305,77,1,4,705,1313
305,78,-1,13,704,1326
305,79,4,4,708,1330
305,80,4,12,712,1342
305,81,0,8,712,1350
305,82,2,8,714,1358
305,83,0,11,714,1369
305,84,4,9,718,1378
305,85,2,6,720,1384
305,86,2,10,722,1394
305,87,2,14,724,1408
305,88,4,12,728,1420
305,89,9,10,737,1430
305,90,1,7,738,1437
305,91,7,11,745,1448
307,46,1,3,553,1296
307,47,1,6,554,1302
307,48,0,7,554,1309
307,49,2,3,556,1312
307,50,0,10,556,1322
307,51,0,7,556,1329
307,52,-2,7,554,1336
307,53,2,10,556,1346
307,54,-2,10,554,1356
307,55,2,6,556,1362
307,56,-3,7,553,1369
307,57,1,9,554,1378
307,58,0,7,554,1385
307,59,0,11,554,1396
307,60,4,1,558,1397
307,61,-4,13,554,1410
307,62,0,14,554,1424
307,63,4,2,558,1426
307,64,-4,12,554,1438
307,65,3,7,557,1445
307,66,-1,7,556,1452
307,67,1,10,557,1462
307,68,1,3,558,1465
307,69,-1,9,557,1474
307,70,4,6,561,1480
307,71,1,8,562,1488
307,72,3,6,565,1494
307,73,-1,7,564,1501
307,74,6,5,570,1506
307,75,0,7,570,1513
309,52,0,11,638,1309
309,53,2,5,640,1314
309,54,-2,6,638,1320
309,55,-1,4,637,1324
309,56,-1,5,636,1329
309,57,-3,7,633,1336
309,58,0,10,633,1346
309,59,-1,11,632,1357
309,60,1,5,633,1362
309,61,-1,7,632,1369
309,62,-2,5,630,1374
309,63,0,4,630,1378
309,64,2,6,632,1384
309,65,-2,9,630,1393
309,66,0,5,630,1398
309,67,-2,11,628,1409
310,44,6,-1,900,1357
310,45,4,-3,904,1354
310,46,5,4,909,1358
310,47,0,-1,909,1357
310,48,4,1,913,1358
310,49,3,3,916,1361
310,50,1,0,917,1361
310,51,0,3,917,1364
310,52,4,0,921,1364
310,53,0,10,921,1374
310,54,1,-1,922,1373
310,55,3,4,925,1377
310,56,4,1,929,1378
310,57,-1,8,928,1386
310,58,4,4,932,1390
310,59,0,3,932,1393
310,60,4,8,936,1401
310,61,1,1,937,1402
310,62,0,7,937,1409
310,63,1,1,938,1410
310,64,0,4,938,1414
310,65,4,7,942,1421
310,66,4,1,946,1422
310,67,2,2,948,1424
310,68,0,8,948,1432
312,35,0,-3,968,1094
312,36,0,0,968,1094
312,37,-2,-2,966,1092
312,38,0,-4,966,1088
312,39,3,-4,969,1084
312,40,0,-6,969,1078
312,41,-1,-2,968,1076
312,42,0,-4,968,1072
312,43,2,-6,970,1066
312,44,-4,-2,966,1064
312,45,0,-8,966,1056
312,46,0,-8,966,1048
312,47,0,-6,966,1042
312,48,-1,0,965,1042
312,49,3,-5,968,1037
312,50,-2,-3,966,1034
312,51,-4,-4,962,1030
312,52,0,-2,962,1028
312,53,0,1,962,1029
312,54,-1,0,961,1029
312,55,-1,-8,960,1021
312,56,0,4,960,1025
312,57,-2,3,958,1028
313,44,0,-10,1160,870
313,45,0,-14,1160,856
313,46,0,-11,1160,845
313,47,0,-11,1160,834
313,48,2,-14,1162,820
313,49,-1,-10,1161,810
313,50,-1,-12,1160,798
313,51,4,-9,1164,789
313,52,-4,-7,1160,782
314,53,0,0,1084,760
314,54,-2,0,1082,760
314,55,0,0,1082,760
314,56,0,1,1082,761
314,57,-1,3,1081,764
314,58,0,-2,1081,762
314,59,0,6,1081,768
314,60,-5,6,1076,774
314,61,2,-1,1078,773
314,62,2,0,1080,773
314,63,0,-1,1080,772
314,64,2,1,1082,773
314,65,4,-3,1086,770
314,66,4,0,1090,770
314,67,6,-5,1096,765
314,68,2,-8,1098,757
314,69,6,-4,1104,753
314,70,4,-8,1108,745
314,71,10,-9,1118,736
314,72,6,-6,1124,730
314,73,5,-13,1129,717
314,74,8,-13,1137,704
314,75,9,-14,1146,690
318,51,0,4,922,756
318,52,-2,1,920,757
318,53,-6,3,914,760
318,54,-4,5,910,765
318,55,-4,5,906,770
318,56,-5,7,901,777
318,57,-4,7,897,784
318,58,-1,6,896,790
318,59,-4,7,892,797
318,60,-4,8,888,805
318,61,-3,8,885,813
318,62,-4,11,881,824
318,63,-3,9,878,833
318,64,-1,8,877,841
320,54,-5,-4,1033,897
320,55,-3,-3,1030,894
320,56,-4,-5,1026,889
320,57,0,-1,1026,888
320,58,-5,-3,1021,885
320,59,-1,1,1020,886
321,51,-4,-8,1192,1097
321,52,1,-4,1193,1093
321,53,-3,0,1190,1093
321,54,2,-5,1192,1088
321,55,-3,-4,1189,1084
321,56,-3,-4,1186,1080
321,57,-1,-2,1185,1078
321,58,1,-2,1186,1076
321,59,-2,0,1184,1076
321,60,2,-7,1186,1069
321,61,-2,1,1184,1070
321,62,1,-2,1185,1068
321,63,3,-4,1188,1064
321,64,0,1,1188,1065
321,65,-3,-7,1185,1058
321,66,0,-4,1185,1054
321,67,-3,-4,1182,1050
321,68,0,-13,1182,1037
323,55,4,-7,1197,777
323,56,4,-7,1201,770
323,57,0,-2,1201,768
323,58,4,-7,1205,761
323,59,4,-4,1209,757
323,60,3,-4,1212,753
323,61,2,-3,1214,750
323,62,2,-6,1216,744
323,63,6,-6,1222,738
323,64,8,-8,1230,730
323,65,4,-9,1234,721
323,66,7,-9,1241,712
323,67,1,-10,1242,702
323,68,8,-13,1250,689
323,69,4,-9,1254,680
323,70,8,-18,1262,662
325,56,-3,4,1118,600
325,57,6,1,1124,601
325,58,1,8,1125,609
325,59,1,3,1126,612
325,60,3,5,1129,617
325,61,3,1,1132,618
325,62,5,2,1137,620
325,63,3,2,1140,622
325,64,5,-2,1145,620
325,65,1,-2,1146,618
325,66,7,-4,1153,614
325,67,5,-2,1158,612
325,68,4,-4,1162,608
325,69,8,-6,1170,602
325,70,3,-12,1173,590
325,71,5,-9,1178,581
325,72,6,-12,1184,569
325,73,4,-15,1188,554
325,74,4,-16,1192,538
325,75,0,-17,1192,521
326,57,-1,5,1089,366
326,58,-3,8,1086,374
326,59,2,4,1088,378
327,55,-3,-12,1285,404
327,56,1,0,1286,404
327,57,3,-3,1289,401
327,58,-3,-4,1286,397
327,59,7,-13,1293,384
327,60,0,-7,1293,377
327,61,0,3,1293,380
327,62,-1,-7,1292,373
327,63,5,-7,1297,366
328,59,4,-4,1212,756
328,60,1,-3,1213,753
328,61,5,-5,1218,748
328,62,0,-3,1218,745
328,63,6,-9,1224,736
328,64,6,-4,1230,732
328,65,6,-10,1236,722
328,66,4,-6,1240,716
328,67,5,-14,1245,702
328,68,7,-9,1252,693
328,69,6,-13,1258,680
328,70,4,-19,1262,661
328,71,8,-13,1270,648
329,57,-2,20,416,358
329,58,-3,19,413,377
329,59,-4,23,409,400
329,60,-1,22,408,422
329,61,-6,16,402,438
329,62,-2,24,400,462
329,63,-2,22,398,484
329,64,-6,20,392,504
329,65,-2,21,390,525
329,66,-5,17,385,542
329,67,-5,22,380,564
329,68,-3,18,377,582
329,69,-4,18,373,600
329,70,-1,25,372,625
329,71,-6,16,366,641
329,72,-4,20,362,661
329,73,-4,17,358,678
329,74,2,19,360,697
329,75,-6,16,354,713
329,76,-2,21,352,734
329,77,-3,19,349,753
329,78,3,20,352,773
329,79,2,28,354,801
329,80,11,20,365,821
329,81,8,21,373,842
329,82,9,8,382,850
329,83,2,11,384,861
329,84,5,13,389,874
329,85,0,14,389,888
329,86,3,8,392,896
329,87,4,10,396,906
329,88,-3,8,393,914
329,89,0,8,393,922
329,90,7,12,400,934
329,91,5,3,405,937
329,92,13,-5,418,932
329,93,15,2,433,934
329,94,16,8,449,942
329,95,11,15,460,957
329,96,2,20,462,977
329,97,6,25,468,1002
329,98,5,36,473,1038
330,54,8,10,516,664
330,55,-4,13,512,677
330,56,-2,15,510,692
330,57,2,12,512,704
330,58,-2,16,510,720
330,59,3,14,513,734
330,60,-4,16,509,750
330,61,-7,24,502,774
330,62,3,27,505,801
332,57,-4,6,484,1008
332,58,-3,8,481,1016
332,59,0,8,481,1024
332,60,-3,10,478,1034
332,61,-1,10,477,1044
332,62,-3,6,474,1050
332,63,-1,10,473,1060
332,64,-3,13,470,1073
332,65,-1,9,469,1082
332,66,-3,10,466,1092
333,58,-2,7,696,1480
333,59,1,6,697,1486
333,60,3,4,700,1490
333,61,2,8,702,1498
333,62,3,3,705,1501
333,63,1,7,706,1508
333,64,2,6,708,1514
333,65,1,3,709,1517
333,66,0,3,709,1520
333,67,3,6,712,1526
333,68,5,3,717,1529
333,69,0,3,717,1532
333,70,1,5,718,1537
333,71,8,-1,726,1536
335,60,4,4,778,1554
335,61,3,-1,781,1553
335,62,3,0,784,1553
335,63,0,5,784,1558
335,64,2,-2,786,1556
335,65,4,-3,790,1553
336,55,3,1,812,1134
336,56,1,7,813,1141
336,57,4,7,817,1148
336,58,3,6,820,1154
336,59,0,6,820,1160
336,60,8,6,828,1166
336,61,0,8,828,1174
336,62,2,2,830,1176
336,63,3,13,833,1189
336,64,4,4,837,1193
336,65,0,5,837,1198
336,66,4,6,841,1204
336,67,7,4,848,1208
338,56,0,5,922,1145
338,57,3,3,925,1148
338,58,3,5,928,1153
338,59,2,5,930,1158
338,60,2,6,932,1164
338,61,5,2,937,1166
338,62,4,4,941,1170
339,60,4,4,941,930
339,61,-4,0,937,930
339,62,0,4,937,934
339,63,-3,7,934,941
341,60,3,7,904,476
341,61,0,14,904,490
342,63,0,14,885,532
342,64,11,18,896,550
343,59,6,9,1182,362
343,60,7,6,1189,368
343,61,3,6,1192,374
343,62,4,6,1196,380
343,63,8,1,1204,381
344,52,0,3,1196,525
344,53,4,-13,1200,512
344,54,1,1,1201,513
344,55,-1,-3,1200,510
344,56,4,-6,1204,504
344,57,0,-2,1204,502
344,58,0,2,1204,504
344,59,1,-3,1205,501
344,60,3,-1,1208,500
344,61,5,1,1213,501
344,62,-1,-3,1212,498
345,53,3,-4,1301,557
345,54,5,-5,1306,552
345,55,3,-3,1309,549
345,56,1,-1,1310,548
345,57,8,-7,1318,541
