
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ]
7.44380876e-02, 9.43986997e-02, 5.99999970e-04
7.52396882e-02, 9.43986997e-02, 5.99999970e-04
7.60412887e-02, 9.43986997e-02, 5.99999970e-04
7.68428966e-02, 9.43986997e-02, 5.99999970e-04
7.76444972e-02, 9.43986997e-02, 5.99999970e-04
7.84461051e-02, 9.43986997e-02, 5.99999970e-04
7.92477056e-02, 9.43986997e-02, 5.99999970e-04
8.00493062e-02, 9.43986997e-02, 5.99999970e-04
8.08509141e-02, 9.43986997e-02, 5.99999970e-04
8.16525146e-02, 9.43986997e-02, 5.99999970e-04
8.24541152e-02, 9.43986997e-02, 5.99999970e-04
8.32557231e-02, 9.43986997e-02, 5.99999970e-04
8.40573236e-02, 9.43986997e-02, 5.99999970e-04
8.48589242e-02, 9.43986997e-02, 5.99999970e-04
8.56605321e-02, 9.43986997e-02, 5.99999970e-04
8.64621326e-02, 9.43986997e-02, 5.99999970e-04
8.72637331e-02, 9.43986997e-02, 5.99999970e-04
8.80653411e-02, 9.43986997e-02, 5.99999970e-04
8.88669416e-02, 9.43986997e-02, 5.99999970e-04
8.96685496e-02, 9.43986997e-02, 5.99999970e-04
9.04701501e-02, 9.43986997e-02, 5.99999970e-04
9.12717506e-02, 9.43986997e-02, 5.99999970e-04
9.20733586e-02, 9.43986997e-02, 5.99999970e-04
9.28749591e-02, 9.43986997e-02, 5.99999970e-04
9.36765596e-02, 9.43986997e-02, 5.99999970e-04
9.44781676e-02, 9.43986997e-02, 5.99999970e-04
9.52797681e-02, 9.43986997e-02, 5.99999970e-04
9.60813686e-02, 9.43986997e-02, 5.99999970e-04
9.68829766e-02, 9.43986997e-02, 5.99999970e-04
9.76845771e-02, 9.43986997e-02, 5.99999970e-04
9.84861851e-02, 9.43986997e-02, 5.99999970e-04
9.92877856e-02, 9.43986997e-02, 5.99999970e-04
1.00089386e-01, 9.43986997e-02, 5.99999970e-04
1.00890994e-01, 9.43986997e-02, 5.99999970e-04
1.01692595e-01, 9.43986923e-02, 5.99999970e-04
1.02494195e-01, 9.43986923e-02, 5.99999970e-04
1.03295803e-01, 9.43986923e-02, 5.99999970e-04
1.04097404e-01, 9.43986923e-02, 5.99999970e-04
1.04899012e-01, 9.43986923e-02, 5.99999970e-04
1.05700612e-01, 9.43986923e-02, 5.99999970e-04
1.06502213e-01, 9.43986923e-02, 5.99999970e-04
1.07303821e-01, 9.43986923e-02, 5.99999970e-04
1.08105421e-01, 9.43986923e-02, 5.99999970e-04
1.08907029e-01, 9.43986923e-02, 5.99999970e-04
1.09708630e-01, 9.43986923e-02, 5.99999970e-04
1.10510230e-01, 9.43986923e-02, 5.99999970e-04
1.11311838e-01, 9.43986923e-02, 5.99999970e-04
1.12113439e-01, 9.43986923e-02, 5.99999970e-04
1.12915047e-01, 9.43986923e-02, 5.99999970e-04
1.13716647e-01, 9.43986923e-02, 5.99999970e-04
1.14518248e-01, 9.43986923e-02, 5.99999970e-04
1.15319856e-01, 9.43986923e-02, 5.99999970e-04
1.16121456e-01, 9.43986923e-02, 5.99999970e-04
1.16923064e-01, 9.43986923e-02, 5.99999970e-04
1.17724665e-01, 9.43986923e-02, 5.99999970e-04
1.18526265e-01, 9.43986923e-02, 5.99999970e-04
1.19327873e-01, 9.43986848e-02, 5.99999970e-04
1.20129474e-01, 9.43986848e-02, 5.99999970e-04
1.20931081e-01, 9.43986848e-02, 5.99999970e-04
1.21732682e-01, 9.43986848e-02, 5.99999970e-04
1.22534283e-01, 9.43986848e-02, 5.99999970e-04
1.23335890e-01, 9.43986848e-02, 5.99999970e-04
1.24137491e-01, 9.43986848e-02, 5.99999970e-04
1.24939099e-01, 9.43986848e-02, 5.99999970e-04
1.25740707e-01, 9.43986848e-02, 5.99999970e-04
1.26542300e-01, 9.43986848e-02, 5.99999970e-04
1.27343908e-01, 9.43986848e-02, 5.99999970e-04
1.28145516e-01, 9.43986848e-02, 5.99999970e-04
1.28947109e-01, 9.43986848e-02, 5.99999970e-04
1.29748717e-01, 9.43986773e-02, 5.99999970e-04
1.30550325e-01, 9.43986773e-02, 5.99999970e-04
1.31351933e-01, 9.43986773e-02, 5.99999970e-04
1.32153526e-01, 9.43986773e-02, 5.99999970e-04
1.32955134e-01, 9.43986773e-02, 5.99999970e-04
1.33756742e-01, 9.43986773e-02, 5.99999970e-04
1.34558335e-01, 9.43986773e-02, 5.99999970e-04
1.35359943e-01, 9.43986773e-02, 5.99999970e-04
1.36161551e-01, 9.43986699e-02, 5.99999970e-04
1.36963159e-01, 9.43986699e-02, 5.99999970e-04
1.37764752e-01, 9.43986699e-02, 5.99999970e-04
1.38566360e-01, 9.43986699e-02, 5.99999970e-04
1.39367968e-01, 9.43986699e-02, 5.99999970e-04
1.40169576e-01, 9.43986699e-02, 5.99999970e-04
1.40971169e-01, 9.43986699e-02, 5.99999970e-04
1.41772777e-01, 9.43986624e-02, 5.99999970e-04
1.42574385e-01, 9.43986624e-02, 5.99999970e-04
1.43375993e-01, 9.43986624e-02, 5.99999970e-04
1.44177586e-01, 9.43986624e-02, 5.99999970e-04
1.44979194e-01, 9.43986624e-02, 5.99999970e-04
1.45780802e-01, 9.43986624e-02, 5.99999970e-04
1.46582410e-01, 9.43986624e-02, 5.99999970e-04
1.47384003e-01, 9.43986550e-02, 5.99999970e-04
1.48185611e-01, 9.43986550e-02, 5.99999970e-04
1.48987219e-01, 9.43986550e-02, 5.99999970e-04
1.49788812e-01, 9.43986550e-02, 5.99999970e-04
1.50590420e-01, 9.43986550e-02, 5.99999970e-04
1.51392028e-01, 9.43986550e-02, 5.99999970e-04
1.52193636e-01, 9.43986475e-02, 5.99999970e-04
1.52995229e-01, 9.43986475e-02, 5.99999970e-04
1.53796837e-01, 9.43986475e-02, 5.99999970e-04
1.54598445e-01, 9.43986475e-02, 5.99999970e-04
1.55400053e-01, 9.43986401e-02, 5.99999970e-04
1.56201661e-01, 9.43986401e-02, 5.99999970e-04
1.57003254e-01, 9.43986401e-02, 5.99999970e-04
1.57804862e-01, 9.43986326e-02, 5.99999970e-04
1.58606470e-01, 9.43986326e-02, 5.99999970e-04
1.59408078e-01, 9.43986326e-02, 5.99999970e-04
1.60209686e-01, 9.43986326e-02, 5.99999970e-04
1.61011279e-01, 9.43986252e-02, 5.99999970e-04
1.61812887e-01, 9.43986252e-02, 5.99999970e-04
1.62614495e-01, 9.43986252e-02, 5.99999970e-04
1.63416103e-01, 9.43986177e-02, 5.99999970e-04
1.64217710e-01, 9.43986177e-02, 5.99999970e-04
1.65019304e-01, 9.43986177e-02, 5.99999970e-04
1.65820912e-01, 9.43986103e-02, 5.99999970e-04
1.66622519e-01, 9.43986103e-02, 5.99999970e-04
1.67424113e-01, 9.43986103e-02, 5.99999970e-04
1.68225721e-01, 9.43986028e-02, 5.99999970e-04
1.69027299e-01, 9.43986028e-02, 5.99999970e-04
1.69828877e-01, 9.43986028e-02, 5.99999970e-04
1.70630410e-01, 9.43986028e-02, 5.99999970e-04
1.71431884e-01, 9.43986028e-02, 5.99999970e-04
1.72233224e-01, 9.43986177e-02, 5.99999970e-04
1.73034295e-01, 9.43986326e-02, 5.99999970e-04
1.73834831e-01, 9.43986773e-02, 5.99999970e-04
1.74634308e-01, 9.43987593e-02, 5.99999970e-04
1.75431639e-01, 9.43989381e-02, 5.99999970e-04
1.76233649e-01, 9.43991691e-02, 5.99999970e-04
1.77034363e-01, 9.43977758e-02, 5.99999970e-04
1.77834362e-01, 9.43976119e-02, 5.99999970e-04
1.78646594e-01, 9.43985730e-02, 5.99999970e-04
1.79448202e-01, 9.43985730e-02, 5.99999970e-04
1.80249810e-01, 9.43985656e-02, 5.99999970e-04
1.81051418e-01, 9.43985656e-02, 5.99999970e-04
1.81853011e-01, 9.43985656e-02, 5.99999970e-04
1.82654619e-01, 9.43985581e-02, 5.99999970e-04
1.83456227e-01, 9.43985581e-02, 5.99999970e-04
1.84257835e-01, 9.43985581e-02, 5.99999970e-04
1.85059443e-01, 9.43985507e-02, 5.99999970e-04
1.85861051e-01, 9.43985507e-02, 5.99999970e-04
1.86662644e-01, 9.43985432e-02, 5.99999970e-04
1.87464252e-01, 9.43985432e-02, 5.99999970e-04
1.88265860e-01, 9.43985432e-02, 5.99999970e-04
1.89067468e-01, 9.43985358e-02, 5.99999970e-04
1.89869076e-01, 9.43985358e-02, 5.99999970e-04
1.90670669e-01, 9.43985358e-02, 5.99999970e-04
1.91472277e-01, 9.43985358e-02, 5.99999970e-04
1.92273885e-01, 9.43985283e-02, 5.99999970e-04
1.93075493e-01, 9.43985283e-02, 5.99999970e-04
1.93877101e-01, 9.43985283e-02, 5.99999970e-04
1.94678694e-01, 9.43985283e-02, 5.99999970e-04
1.95480302e-01, 9.43985283e-02, 5.99999970e-04
1.96281910e-01, 9.43985283e-02, 5.99999970e-04
1.97083503e-01, 9.43985283e-02, 5.99999970e-04
1.97885111e-01, 9.43985283e-02, 5.99999970e-04
1.98686719e-01, 9.43985283e-02, 5.99999970e-04
1.99488312e-01, 9.43985209e-02, 5.99999970e-04
2.00289920e-01, 9.43985209e-02, 5.99999970e-04
2.01091528e-01, 9.43985209e-02, 5.99999970e-04
2.01893136e-01, 9.43985209e-02, 5.99999970e-04
2.02694729e-01, 9.43985209e-02, 5.99999970e-04
2.03496337e-01, 9.43985209e-02, 5.99999970e-04
2.04297945e-01, 9.43985209e-02, 5.99999970e-04
2.05099538e-01, 9.43985283e-02, 5.99999970e-04
2.05901146e-01, 9.43985283e-02, 5.99999970e-04
2.06702754e-01, 9.43985283e-02, 5.99999970e-04
2.07504347e-01, 9.43985358e-02, 5.99999970e-04
2.08305955e-01, 9.43985358e-02, 5.99999970e-04
2.09107548e-01, 9.43985358e-02, 5.99999970e-04
2.09909156e-01, 9.43985432e-02, 5.99999970e-04
2.10710749e-01, 9.43985432e-02, 5.99999970e-04
2.11512357e-01, 9.43985507e-02, 5.99999970e-04
2.12313950e-01, 9.43985581e-02, 5.99999970e-04
2.13115558e-01, 9.43985656e-02, 5.99999970e-04
2.13917166e-01, 9.43985730e-02, 5.99999970e-04
2.14718774e-01, 9.43985805e-02, 5.99999970e-04
2.15520382e-01, 9.43985879e-02, 5.99999970e-04
2.16322005e-01, 9.43986028e-02, 5.99999970e-04
2.17123657e-01, 9.43986177e-02, 5.99999970e-04
2.17925355e-01, 9.43986326e-02, 5.99999970e-04
2.18727112e-01, 9.43986550e-02, 5.99999970e-04
2.19528973e-01, 9.43986848e-02, 5.99999970e-04
2.20330998e-01, 9.43987221e-02, 5.99999970e-04
2.21133292e-01, 9.43987742e-02, 5.99999970e-04
2.21935958e-01, 9.43988487e-02, 5.99999970e-04
2.22739130e-01, 9.43989456e-02, 5.99999970e-04
2.23542958e-01, 9.43990797e-02, 5.99999970e-04
2.24347413e-01, 9.43992510e-02, 5.99999970e-04
2.25152180e-01, 9.43994373e-02, 5.99999970e-04
2.25956321e-01, 9.43995938e-02, 5.99999970e-04
2.26757914e-01, 9.43996236e-02, 5.99999970e-04
2.27554396e-01, 9.43993777e-02, 5.99999970e-04
2.28345796e-01, 9.43988562e-02, 5.99999970e-04
2.29147375e-01, 9.43988860e-02, 5.99999970e-04
2.29948968e-01, 9.43989083e-02, 5.99999970e-04
2.30750546e-01, 9.43989381e-02, 5.99999970e-04
2.31552124e-01, 9.43989679e-02, 5.99999970e-04
2.32353702e-01, 9.43989977e-02, 5.99999970e-04
2.33155280e-01, 9.43990275e-02, 5.99999970e-04
2.33956859e-01, 9.43990648e-02, 5.99999970e-04
2.34758437e-01, 9.43991020e-02, 5.99999970e-04
2.35560015e-01, 9.43991467e-02, 5.99999970e-04
2.36361578e-01, 9.43991840e-02, 5.99999970e-04
2.37163156e-01, 9.43992287e-02, 5.99999970e-04
2.37964720e-01, 9.43992734e-02, 5.99999970e-04
2.38766283e-01, 9.43993255e-02, 5.99999970e-04
2.39567861e-01, 9.43993703e-02, 5.99999970e-04
2.40369424e-01, 9.43994224e-02, 5.99999970e-04
2.41170987e-01, 9.43994746e-02, 5.99999970e-04
2.41972536e-01, 9.43995342e-02, 5.99999970e-04
2.42774099e-01, 9.43996012e-02, 5.99999970e-04
2.43575647e-01, 9.43996757e-02, 5.99999970e-04
2.44377196e-01, 9.43997577e-02, 5.99999970e-04
2.45178729e-01, 9.43998396e-02, 5.99999970e-04
2.45980278e-01, 9.43999141e-02, 5.99999970e-04
2.46781811e-01, 9.43999887e-02, 5.99999970e-04
2.47583359e-01, 9.44000557e-02, 5.99999970e-04
2.48384908e-01, 9.44001228e-02, 5.99999970e-04
2.49186456e-01, 9.44001824e-02, 5.99999970e-04
2.49988019e-01, 9.44002345e-02, 5.99999970e-04
2.50789583e-01, 9.44002941e-02, 5.99999970e-04
2.51591146e-01, 9.44003537e-02, 5.99999970e-04
2.52392709e-01, 9.44004208e-02, 5.99999970e-04
2.53194243e-01, 9.44005027e-02, 5.99999970e-04
2.53995806e-01, 9.44005996e-02, 5.99999970e-04
2.54797310e-01, 9.44007114e-02, 5.99999970e-04
2.55598843e-01, 9.44008306e-02, 5.99999970e-04
2.56400347e-01, 9.44009498e-02, 5.99999970e-04
2.57201850e-01, 9.44010764e-02, 5.99999970e-04
2.58003354e-01, 9.44011956e-02, 5.99999970e-04
2.58804858e-01, 9.44013074e-02, 5.99999970e-04
2.59606361e-01, 9.44014192e-02, 5.99999970e-04
2.60407895e-01, 9.44015235e-02, 5.99999970e-04
2.61209428e-01, 9.44016427e-02, 5.99999970e-04
2.62010932e-01, 9.44017619e-02, 5.99999970e-04
2.62812436e-01, 9.44018960e-02, 5.99999970e-04
2.63613939e-01, 9.44020376e-02, 5.99999970e-04
2.64415413e-01, 9.44021866e-02, 5.99999970e-04
2.65216917e-01, 9.44023430e-02, 5.99999970e-04
2.66018391e-01, 9.44024995e-02, 5.99999970e-04
2.66819865e-01, 9.44026560e-02, 5.99999970e-04
2.67621368e-01, 9.44028199e-02, 5.99999970e-04
2.68422842e-01, 9.44029912e-02, 5.99999970e-04
2.69224316e-01, 9.44031700e-02, 5.99999970e-04
2.70025760e-01, 9.44033563e-02, 5.99999970e-04
2.70827204e-01, 9.44035500e-02, 5.99999970e-04
2.71628648e-01, 9.44037437e-02, 5.99999970e-04
2.72430092e-01, 9.44039226e-02, 5.99999970e-04
2.73231566e-01, 9.44041014e-02, 5.99999970e-04
2.74033040e-01, 9.44042802e-02, 5.99999970e-04
2.74834484e-01, 9.44044590e-02, 5.99999970e-04
2.75635958e-01, 9.44046378e-02, 5.99999970e-04
2.76437432e-01, 9.44048166e-02, 5.99999970e-04
2.77238905e-01, 9.44050103e-02, 5.99999970e-04
2.78040349e-01, 9.44052190e-02, 5.99999970e-04
2.78841794e-01, 9.44054425e-02, 5.99999970e-04
2.79643238e-01, 9.44056660e-02, 5.99999970e-04
2.80444652e-01, 9.44059119e-02, 5.99999970e-04
2.81246066e-01, 9.44061726e-02, 5.99999970e-04
2.82047480e-01, 9.44064483e-02, 5.99999970e-04
2.82848865e-01, 9.44067389e-02, 5.99999970e-04
2.83650219e-01, 9.44070593e-02, 5.99999970e-04
2.84451574e-01, 9.44073871e-02, 5.99999970e-04
2.85252929e-01, 9.44077000e-02, 5.99999970e-04
2.86054283e-01, 9.44080055e-02, 5.99999970e-04
2.86855638e-01, 9.44083184e-02, 5.99999970e-04
2.87656993e-01, 9.44086313e-02, 5.99999970e-04
2.88458347e-01, 9.44089293e-02, 5.99999970e-04
2.89259732e-01, 9.44092274e-02, 5.99999970e-04
2.90061086e-01, 9.44095328e-02, 5.99999970e-04
2.90862471e-01, 9.44098607e-02, 5.99999970e-04
2.91663826e-01, 9.44102183e-02, 5.99999970e-04
2.92465150e-01, 9.44105983e-02, 5.99999970e-04
2.93266445e-01, 9.44110006e-02, 5.99999970e-04
2.94067740e-01, 9.44114104e-02, 5.99999970e-04
2.94869006e-01, 9.44118202e-02, 5.99999970e-04
2.95670301e-01, 9.44122300e-02, 5.99999970e-04
2.96471596e-01, 9.44126397e-02, 5.99999970e-04
2.97272891e-01, 9.44130719e-02, 5.99999970e-04
2.98074156e-01, 9.44135487e-02, 5.99999970e-04
2.98875391e-01, 9.44140628e-02, 5.99999970e-04
2.99676597e-01, 9.44145769e-02, 5.99999970e-04
3.00477803e-01, 9.44151059e-02, 5.99999970e-04
3.01278979e-01, 9.44156274e-02, 5.99999970e-04
3.02080184e-01, 9.44161564e-02, 5.99999970e-04
3.02881360e-01, 9.44166854e-02, 5.99999970e-04
3.03682566e-01, 9.44172069e-02, 5.99999970e-04
3.04483771e-01, 9.44177359e-02, 5.99999970e-04
3.05284947e-01, 9.44182798e-02, 5.99999970e-04
3.06086123e-01, 9.44188461e-02, 5.99999970e-04
3.06887239e-01, 9.44194198e-02, 5.99999970e-04
3.07688385e-01, 9.44200009e-02, 5.99999970e-04
3.08489501e-01, 9.44205970e-02, 5.99999970e-04
3.09290588e-01, 9.44212154e-02, 5.99999970e-04
3.10091615e-01, 9.44218710e-02, 5.99999970e-04
3.10892582e-01, 9.44225267e-02, 5.99999970e-04
3.11693490e-01, 9.44231600e-02, 5.99999970e-04
3.12494367e-01, 9.44237411e-02, 5.99999970e-04
3.13295245e-01, 9.44242775e-02, 5.99999970e-04
3.14096153e-01, 9.44247618e-02, 5.99999970e-04
3.14897031e-01, 9.44251865e-02, 5.99999970e-04
3.15697879e-01, 9.44255590e-02, 5.99999970e-04
3.16498727e-01, 9.44258869e-02, 5.99999970e-04
3.17299545e-01, 9.44261774e-02, 5.99999970e-04
3.18100363e-01, 9.44264159e-02, 5.99999970e-04
3.18901092e-01, 9.44265947e-02, 5.99999970e-04
3.19701791e-01, 9.44267064e-02, 5.99999970e-04
3.20502430e-01, 9.44267362e-02, 5.99999970e-04
3.21303010e-01, 9.44266766e-02, 5.99999970e-04
3.22103471e-01, 9.44265351e-02, 5.99999970e-04
3.22903812e-01, 9.44262818e-02, 5.99999970e-04
3.23703974e-01, 9.44259167e-02, 5.99999970e-04
3.24503928e-01, 9.44254249e-02, 5.99999970e-04
3.25303644e-01, 9.44247842e-02, 5.99999970e-04
3.26103181e-01, 9.44239870e-02, 5.99999970e-04
3.26902688e-01, 9.44230184e-02, 5.99999970e-04
3.27702463e-01, 9.44218263e-02, 5.99999970e-04
3.28502983e-01, 9.44203585e-02, 5.99999970e-04
3.29304814e-01, 9.44185331e-02, 5.99999970e-04
3.30108523e-01, 9.44163129e-02, 5.99999970e-04
3.30914140e-01, 9.44136679e-02, 5.99999970e-04
3.31720799e-01, 9.44106281e-02, 5.99999970e-04
3.32526654e-01, 9.44073275e-02, 5.99999970e-04
3.33330423e-01, 9.44038406e-02, 5.99999970e-04
3.34134609e-01, 9.44000706e-02, 5.99999970e-04
3.34939122e-01, 9.43960622e-02, 5.99999970e-04
3.35743725e-01, 9.43918526e-02, 5.99999970e-04
3.36548239e-01, 9.43874940e-02, 5.99999970e-04
3.37352365e-01, 9.43830535e-02, 5.99999970e-04
3.38155836e-01, 9.43786427e-02, 5.99999970e-04
3.38958591e-01, 9.43743661e-02, 5.99999970e-04
3.39760810e-01, 9.43703279e-02, 5.99999970e-04
3.40563118e-01, 9.43666548e-02, 5.99999970e-04
3.41365963e-01, 9.43634585e-02, 5.99999970e-04
3.42169076e-01, 9.43608060e-02, 5.99999970e-04
3.42971236e-01, 9.43587199e-02, 5.99999970e-04
3.43772203e-01, 9.43572298e-02, 5.99999970e-04
3.44571948e-01, 9.43563730e-02, 5.99999970e-04
3.45370770e-01, 9.43561569e-02, 5.99999970e-04
3.46169293e-01, 9.43565816e-02, 5.99999970e-04
3.46968114e-01, 9.43575948e-02, 5.99999970e-04
3.47767353e-01, 9.43591073e-02, 5.99999970e-04
3.48566264e-01, 9.43610072e-02, 5.99999970e-04
3.49364877e-01, 9.43632200e-02, 5.99999970e-04
3.50163281e-01, 9.43656713e-02, 5.99999970e-04
3.50961536e-01, 9.43682790e-02, 5.99999970e-04
3.51759702e-01, 9.43709686e-02, 5.99999970e-04
3.52557838e-01, 9.43736956e-02, 5.99999970e-04
3.53355974e-01, 9.43763927e-02, 5.99999970e-04
3.54154199e-01, 9.43790078e-02, 5.99999970e-04
3.54952544e-01, 9.43815038e-02, 5.99999970e-04
3.55751038e-01, 9.43838507e-02, 5.99999970e-04
3.56549680e-01, 9.43860188e-02, 5.99999970e-04
3.57348531e-01, 9.43880081e-02, 5.99999970e-04
3.58147532e-01, 9.43898037e-02, 5.99999970e-04
3.58946770e-01, 9.43914130e-02, 5.99999970e-04
3.59746218e-01, 9.43928286e-02, 5.99999970e-04
3.60545844e-01, 9.43940505e-02, 5.99999970e-04
3.61345679e-01, 9.43950862e-02, 5.99999970e-04
3.62145722e-01, 9.43959653e-02, 5.99999970e-04
3.62945944e-01, 9.43966806e-02, 5.99999970e-04
3.63746345e-01, 9.43972617e-02, 5.99999970e-04
3.64546925e-01, 9.43977162e-02, 5.99999970e-04
3.65347654e-01, 9.43980813e-02, 5.99999970e-04
3.66148502e-01, 9.43983644e-02, 5.99999970e-04
3.66949469e-01, 9.43985805e-02, 5.99999970e-04
3.67750525e-01, 9.43987444e-02, 5.99999970e-04
3.68551731e-01, 9.43988636e-02, 5.99999970e-04
3.69353026e-01, 9.43989307e-02, 5.99999970e-04
3.70154440e-01, 9.43989754e-02, 5.99999970e-04
3.70955974e-01, 9.43989977e-02, 5.99999970e-04
3.71757656e-01, 9.43990126e-02, 5.99999970e-04
3.72559518e-01, 9.43990201e-02, 5.99999970e-04
3.73361588e-01, 9.43990275e-02, 5.99999970e-04
3.74163926e-01, 9.43990499e-02, 5.99999970e-04
3.74966651e-01, 9.43990871e-02, 5.99999970e-04
3.75769824e-01, 9.43991467e-02, 5.99999970e-04
3.76573473e-01, 9.43992287e-02, 5.99999970e-04
3.77377540e-01, 9.43993330e-02, 5.99999970e-04
3.78181756e-01, 9.43994448e-02, 5.99999970e-04
3.78985614e-01, 9.43995416e-02, 5.99999970e-04
3.79788250e-01, 9.43995789e-02, 5.99999970e-04
3.80588830e-01, 9.43995193e-02, 5.99999970e-04
3.81387293e-01, 9.43993628e-02, 5.99999970e-04
3.82185787e-01, 9.43991989e-02, 5.99999970e-04
3.82988721e-01, 9.43992585e-02, 5.99999970e-04
3.83791178e-01, 9.43992883e-02, 5.99999970e-04
3.84592801e-01, 9.43992808e-02, 5.99999970e-04
3.85393292e-01, 9.43992138e-02, 5.99999970e-04
3.86192650e-01, 9.43990871e-02, 5.99999970e-04
3.86991352e-01, 9.43989307e-02, 5.99999970e-04
3.87790382e-01, 9.43987891e-02, 5.99999970e-04
3.88590693e-01, 9.43987146e-02, 5.99999970e-04
3.89392316e-01, 9.43987146e-02, 5.99999970e-04
3.90193909e-01, 9.43987072e-02, 5.99999970e-04
3.90995532e-01, 9.43987072e-02, 5.99999970e-04
3.91797125e-01, 9.43987072e-02, 5.99999970e-04
3.92598718e-01, 9.43986997e-02, 5.99999970e-04
3.93400341e-01, 9.43986997e-02, 5.99999970e-04
3.94201934e-01, 9.43986997e-02, 5.99999970e-04
3.95003527e-01, 9.43986997e-02, 5.99999970e-04
3.95805150e-01, 9.43986997e-02, 5.99999970e-04
3.96606743e-01, 9.43986997e-02, 5.99999970e-04
3.97408366e-01, 9.43986997e-02, 5.99999970e-04
3.98209959e-01, 9.43986997e-02, 5.99999970e-04
3.99011552e-01, 9.43986997e-02, 5.99999970e-04
3.99813175e-01, 9.43986997e-02, 5.99999970e-04
4.00614768e-01, 9.43986997e-02, 5.99999970e-04
4.01416361e-01, 9.43986997e-02, 5.99999970e-04
4.02217984e-01, 9.43986997e-02, 5.99999970e-04
4.03019577e-01, 9.43986997e-02, 5.99999970e-04
4.03821170e-01, 9.43986997e-02, 5.99999970e-04
4.04622793e-01, 9.43986997e-02, 5.99999970e-04
4.05424386e-01, 9.43986997e-02, 5.99999970e-04
4.06225979e-01, 9.43986997e-02, 5.99999970e-04
4.07027602e-01, 9.43986997e-02, 5.99999970e-04
4.07829195e-01, 9.43986997e-02, 5.99999970e-04
4.08630788e-01, 9.43986997e-02, 5.99999970e-04
4.09432411e-01, 9.43986997e-02, 5.99999970e-04
4.10234004e-01, 9.43986997e-02, 5.99999970e-04
4.11035597e-01, 9.43986997e-02, 5.99999970e-04
4.11837220e-01, 9.43986997e-02, 5.99999970e-04
4.12638813e-01, 9.43986997e-02, 5.99999970e-04
4.13440406e-01, 9.43986997e-02, 5.99999970e-04
4.14242029e-01, 9.43986997e-02, 5.99999970e-04
4.15043622e-01, 9.43986997e-02, 5.99999970e-04
4.15845215e-01, 9.43986997e-02, 5.99999970e-04
4.16646838e-01, 9.43986997e-02, 5.99999970e-04
4.17448431e-01, 9.43986997e-02, 5.99999970e-04
4.18250024e-01, 9.43986997e-02, 5.99999970e-04
4.19051647e-01, 9.43986997e-02, 5.99999970e-04
4.19853240e-01, 9.43986997e-02, 5.99999970e-04
4.20654833e-01, 9.43986997e-02, 5.99999970e-04
4.21456456e-01, 9.43986997e-02, 5.99999970e-04
4.22258049e-01, 9.43986997e-02, 5.99999970e-04
4.23059642e-01, 9.43986997e-02, 5.99999970e-04
4.23861265e-01, 9.43986997e-02, 5.99999970e-04
4.24662858e-01, 9.43986997e-02, 5.99999970e-04
4.25464451e-01, 9.43986997e-02, 5.99999970e-04
4.26266074e-01, 9.43986997e-02, 5.99999970e-04
4.27067667e-01, 9.43986997e-02, 5.99999970e-04
4.27869260e-01, 9.43986997e-02, 5.99999970e-04
4.28670883e-01, 9.43986997e-02, 5.99999970e-04
4.29472476e-01, 9.43986997e-02, 5.99999970e-04
4.30274069e-01, 9.43986997e-02, 5.99999970e-04
4.31075692e-01, 9.43986997e-02, 5.99999970e-04
4.31877285e-01, 9.43986997e-02, 5.99999970e-04
4.32678878e-01, 9.43986997e-02, 5.99999970e-04
4.33480471e-01, 9.43986997e-02, 5.99999970e-04
4.34282064e-01, 9.43986997e-02, 5.99999970e-04
4.35083628e-01, 9.43986997e-02, 5.99999970e-04
4.35885191e-01, 9.43987072e-02, 5.99999970e-04
4.36686724e-01, 9.43987072e-02, 5.99999970e-04
4.37488228e-01, 9.43987146e-02, 5.99999970e-04
4.38289702e-01, 9.43987221e-02, 5.99999970e-04
4.39091116e-01, 9.43987370e-02, 5.99999970e-04
4.39892441e-01, 9.43987593e-02, 5.99999970e-04
4.40693706e-01, 9.43987891e-02, 5.99999970e-04
4.41494882e-01, 9.43988264e-02, 5.99999970e-04
4.42295969e-01, 9.43988785e-02, 5.99999970e-04
4.43096995e-01, 9.43989456e-02, 5.99999970e-04
4.43898112e-01, 9.43990275e-02, 5.99999970e-04
4.44699436e-01, 9.43991318e-02, 5.99999970e-04
4.45501179e-01, 9.43992361e-02, 5.99999970e-04
4.46303576e-01, 9.43993330e-02, 5.99999970e-04
4.47106898e-01, 9.43994150e-02, 5.99999970e-04
4.47911143e-01, 9.43994522e-02, 5.99999970e-04
4.48715925e-01, 9.43994373e-02, 5.99999970e-04
4.49520409e-01, 9.43993554e-02, 5.99999970e-04
4.50323403e-01, 9.43992287e-02, 5.99999970e-04
4.51124102e-01, 9.43990946e-02, 5.99999970e-04
4.51923400e-01, 9.43989903e-02, 5.99999970e-04
4.52724069e-01, 9.43989530e-02, 5.99999970e-04
4.53527182e-01, 9.43990275e-02, 5.99999970e-04
4.54330444e-01, 9.43991095e-02, 5.99999970e-04
4.55133617e-01, 9.43991914e-02, 5.99999970e-04
4.55936462e-01, 9.43992510e-02, 5.99999970e-04
