
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
1.72695264e-01, 4.20235768e-02, 5.99999970e-04, 1.77766514e+01, 1.24345496e-01, 1.60231590e-02
1.69600785e-01, 4.20242995e-02, 5.99999970e-04, 1.74724560e+01, 1.22778885e-01, 2.47250777e-02
1.70636222e-01, 4.20251638e-02, 5.99999970e-04, 1.76188831e+01, 1.23494416e-01, 2.18286533e-02
1.67518869e-01, 4.20225300e-02, 5.99999970e-04, 1.70452347e+01, 1.20781109e-01, 3.03193443e-02
1.68565363e-01, 4.20235172e-02, 5.99999970e-04, 1.72806835e+01, 1.21875636e-01, 2.75708251e-02
1.65440500e-01, 4.20232043e-02, 5.99999970e-04, 1.64495602e+01, 1.18117332e-01, 3.53870355e-02
1.66484296e-01, 4.20244634e-02, 5.99999970e-04, 1.67680035e+01, 1.19513780e-01, 3.29340957e-02
1.63380697e-01, 4.20192704e-02, 5.99999970e-04, 1.57105713e+01, 1.15025096e-01, 3.96995582e-02
1.64410859e-01, 4.20202948e-02, 5.99999970e-04, 1.60967999e+01, 1.16619274e-01, 3.76491174e-02
1.61344558e-01, 4.20131832e-02, 5.99999970e-04, 1.48624926e+01, 1.11747399e-01, 4.31533307e-02
1.62366107e-01, 4.20172624e-02, 5.99999970e-04, 1.53005781e+01, 1.13384873e-01, 4.15308550e-02
1.59295827e-01, 4.19892371e-02, 5.99999970e-04, 1.39178047e+01, 1.08631104e-01, 4.58205491e-02
1.60325393e-01, 4.20056731e-02, 5.99999970e-04, 1.44000092e+01, 1.10161625e-01, 4.45827693e-02
1.58270046e-01, 4.19854037e-02, 5.99999970e-04, 1.34207077e+01, 1.07077554e-01, 4.68556918e-02
1.57246917e-01, 4.19997647e-02, 5.99999970e-04, 1.29157410e+01, 1.05536968e-01, 4.77010757e-02
1.56227112e-01, 4.20100316e-02, 5.99999970e-04, 1.24028997e+01, 1.04129940e-01, 4.83953916e-02
1.55218050e-01, 4.20130789e-02, 5.99999970e-04, 1.18892450e+01, 1.02911547e-01, 4.89614420e-02
1.54198706e-01, 4.20124307e-02, 5.99999970e-04, 1.13700237e+01, 1.01861402e-01, 4.94048744e-02
1.53178662e-01, 4.20116559e-02, 5.99999970e-04, 1.08504448e+01, 1.00949973e-01, 4.97287512e-02
1.51149571e-01, 4.20099683e-02, 5.99999970e-04, 9.81927776e+00, 9.94700342e-02, 4.99994867e-02
1.52164459e-01, 4.20109034e-02, 5.99999970e-04, 1.03325729e+01, 1.00158669e-01, 4.99304309e-02
1.49121970e-01, 4.20084596e-02, 5.99999970e-04, 8.80414677e+00, 9.83291864e-02, 4.96822894e-02
1.50134668e-01, 4.20093946e-02, 5.99999970e-04, 9.30945110e+00, 9.88725573e-02, 4.99234498e-02
1.47098720e-01, 4.20069844e-02, 5.99999970e-04, 7.81879234e+00, 9.73571315e-02, 4.86017540e-02
1.48109257e-01, 4.20079082e-02, 5.99999970e-04, 8.30855942e+00, 9.78338942e-02, 4.92511243e-02
1.46088168e-01, 4.20064554e-02, 5.99999970e-04, 7.34067869e+00, 9.68832895e-02, 4.76993248e-02
1.45071268e-01, 4.20053564e-02, 5.99999970e-04, 6.86936474e+00, 9.63871852e-02, 4.65161912e-02
1.43058389e-01, 4.20040153e-02, 5.99999970e-04, 5.97749043e+00, 9.52841714e-02, 4.32063043e-02
1.44071281e-01, 4.20050547e-02, 5.99999970e-04, 6.41875029e+00, 9.58602726e-02, 4.50275093e-02
1.41049176e-01, 4.20028120e-02, 5.99999970e-04, 5.15891123e+00, 9.39445943e-02, 3.85075584e-02
1.42058387e-01, 4.20037396e-02, 5.99999970e-04, 5.55973339e+00, 9.46453586e-02, 4.10356149e-02
1.40049189e-01, 4.20025587e-02, 5.99999970e-04, 4.78553343e+00, 9.31721479e-02, 3.56245786e-02
1.39043167e-01, 4.20018025e-02, 5.99999970e-04, 4.43715858e+00, 9.23379436e-02, 3.24004032e-02
1.38043180e-01, 4.20015715e-02, 5.99999970e-04, 4.12123680e+00, 9.14402902e-02, 2.88605429e-02
1.37039691e-01, 4.20010462e-02, 5.99999970e-04, 3.83784294e+00, 9.04941931e-02, 2.50409804e-02
1.35037944e-01, 4.20005694e-02, 5.99999970e-04, 3.38382840e+00, 8.84883255e-02, 1.67512465e-02
1.36039704e-01, 4.20008376e-02, 5.99999970e-04, 3.59170461e+00, 8.95050094e-02, 2.09868401e-02
1.34037957e-01, 4.20003794e-02, 5.99999970e-04, 3.21664715e+00, 8.74513760e-02, 1.23929717e-02
1.33037150e-01, 4.20003310e-02, 5.99999970e-04, 3.09073353e+00, 8.64063352e-02, 7.97462463e-03
1.31036714e-01, 4.20002453e-02, 5.99999970e-04, 2.96294260e+00, 8.43227655e-02, -7.82770687e-04
1.32037148e-01, 4.20001559e-02, 5.99999970e-04, 3.00645995e+00, 8.53608251e-02, 3.56018799e-03
1.30036712e-01, 4.20000851e-02, 5.99999970e-04, 2.95846629e+00, 8.32987726e-02, -4.98313410e-03
1.29036337e-01, 4.20002118e-02, 5.99999970e-04, 2.99029279e+00, 8.22995901e-02, -8.96892231e-03
1.27035961e-01, 4.20001894e-02, 5.99999970e-04, 3.14719701e+00, 8.04501027e-02, -1.60416532e-02
1.28036350e-01, 4.20000665e-02, 5.99999970e-04, 3.05472255e+00, 8.13417137e-02, -1.26734339e-02
1.25035554e-01, 4.20001671e-02, 5.99999970e-04, 3.39424920e+00, 7.90143311e-02, -2.16508303e-02
1.26035959e-01, 4.20000590e-02, 5.99999970e-04, 3.26221561e+00, 7.96595663e-02, -1.90375093e-02
1.23035118e-01, 4.20001484e-02, 5.99999970e-04, 3.68752980e+00, 7.83636272e-02, -2.58498192e-02
1.24035552e-01, 4.20000516e-02, 5.99999970e-04, 3.53763604e+00, 7.85651952e-02, -2.39030812e-02
1.21034674e-01, 4.20001298e-02, 5.99999970e-04, 3.99149704e+00, 7.88537264e-02, -2.91915610e-02
1.22035123e-01, 4.20000441e-02, 5.99999970e-04, 3.83972812e+00, 7.84513801e-02, -2.75771879e-02
1.20034680e-01, 4.20000404e-02, 5.99999970e-04, 4.14123726e+00, 7.95724988e-02, -3.08066718e-02
1.19034208e-01, 4.20001149e-02, 5.99999970e-04, 4.28907776e+00, 8.05835500e-02, -3.25286128e-02
1.18034214e-01, 4.20000330e-02, 5.99999970e-04, 4.43618059e+00, 8.18392709e-02, -3.44429351e-02
1.17033727e-01, 4.20001037e-02, 5.99999970e-04, 4.58511209e+00, 8.32745135e-02, -3.66073176e-02
1.16033733e-01, 4.20000292e-02, 5.99999970e-04, 4.73896503e+00, 8.48144293e-02, -3.90486270e-02
1.15033232e-01, 4.20000888e-02, 5.99999970e-04, 4.90149260e+00, 8.63834023e-02, -4.17646989e-02
1.14033237e-01, 4.20000255e-02, 5.99999970e-04, 5.07618809e+00, 8.79118368e-02, -4.47318405e-02
1.13032721e-01, 4.20000777e-02, 5.99999970e-04, 5.26657772e+00, 8.93425271e-02, -4.79127467e-02
1.11032203e-01, 4.20000665e-02, 5.99999970e-04, 5.70459318e+00, 9.17562768e-02, -5.47418818e-02
1.12032726e-01, 4.20000218e-02, 5.99999970e-04, 5.47526979e+00, 9.06331688e-02, -5.12638912e-02
1.10032208e-01, 4.20000181e-02, 5.99999970e-04, 5.95565987e+00, 9.26976949e-02, -5.83081469e-02
1.09031670e-01, 4.20000553e-02, 5.99999970e-04, 6.22936487e+00, 9.34547782e-02, -6.19317293e-02
1.07031122e-01, 4.20000479e-02, 5.99999970e-04, 6.84350300e+00, 9.44437608e-02, -6.92716241e-02
1.08031668e-01, 4.20000143e-02, 5.99999970e-04, 6.52538872e+00, 9.40330178e-02, -6.55905828e-02
1.06031127e-01, 4.20000106e-02, 5.99999970e-04, 7.18239450e+00, 9.47010741e-02, -7.29701817e-02
1.05030566e-01, 4.20000367e-02, 5.99999970e-04, 7.54134083e+00, 9.48184952e-02, -7.66884908e-02
1.04030572e-01, 4.20000069e-02, 5.99999970e-04, 7.91871691e+00, 9.48056728e-02, -8.04327950e-02
1.03030011e-01, 4.20000292e-02, 5.99999970e-04, 8.31366158e+00, 9.46793631e-02, -8.42025578e-02
1.01052038e-01, 4.19866964e-02, 5.99999970e-04, 9.14249802e+00, 9.40908492e-02, -9.17982534e-02
1.02041833e-01, 4.19942513e-02, 5.99999970e-04, 8.72126484e+00, 9.44442600e-02, -8.79912376e-02
1.03132181e-01, 5.79986423e-02, 5.99999970e-04, 7.60164881e+00, -1.02094486e-02, -8.09061304e-02
1.02136813e-01, 5.80072328e-02, 5.99999970e-04, 8.06579018e+00, -9.33016278e-03, -8.37423950e-02
1.05137251e-01, 5.79986349e-02, 5.99999970e-04, 6.71459675e+00, -1.18944617e-02, -7.46345147e-02
1.04132183e-01, 5.79986759e-02, 5.99999970e-04, 7.15090227e+00, -1.10869147e-02, -7.79192448e-02
1.06137253e-01, 5.79986684e-02, 5.99999970e-04, 6.30141783e+00, -1.25839645e-02, -7.08736405e-02
1.07142337e-01, 5.79986237e-02, 5.99999970e-04, 5.91408777e+00, -1.30853131e-02, -6.64736331e-02
1.09147429e-01, 5.79986125e-02, 5.99999970e-04, 5.26263428e+00, -1.32124163e-02, -5.55861183e-02
1.08142339e-01, 5.79986647e-02, 5.99999970e-04, 5.56588602e+00, -1.33166946e-02, -6.13551326e-02
1.11152537e-01, 5.79985976e-02, 5.99999970e-04, 4.82173395e+00, -1.18362261e-02, -4.30767946e-02
1.10147431e-01, 5.79986610e-02, 5.99999970e-04, 5.01458168e+00, -1.27171306e-02, -4.93853502e-02
1.13157660e-01, 5.79985827e-02, 5.99999970e-04, 4.58987617e+00, -9.03451256e-03, -3.14846970e-02
1.12152539e-01, 5.79986535e-02, 5.99999970e-04, 4.68325615e+00, -1.05879707e-02, -3.70047279e-02
1.15162797e-01, 5.79985678e-02, 5.99999970e-04, 4.49307299e+00, -5.21384366e-03, -2.30761915e-02
1.14157662e-01, 5.79986461e-02, 5.99999970e-04, 4.53102684e+00, -7.21190171e-03, -2.67828461e-02
1.16162799e-01, 5.79986386e-02, 5.99999970e-04, 4.46371365e+00, -3.12154181e-03, -2.04524025e-02
1.17167950e-01, 5.79985529e-02, 5.99999970e-04, 4.43173122e+00, -1.03330112e-03, -1.89000685e-02
1.19173117e-01, 5.79985343e-02, 5.99999970e-04, 4.33253527e+00, 2.78054108e-03, -1.82720311e-02
1.18167952e-01, 5.79986311e-02, 5.99999970e-04, 4.38944721e+00, 9.50228074e-04, -1.82685386e-02
1.20173119e-01, 5.79986237e-02, 5.99999970e-04, 4.26079512e+00, 4.41533606e-03, -1.86289735e-02
1.21178299e-01, 5.79985119e-02, 5.99999970e-04, 4.17475605e+00, 5.84339490e-03, -1.91150680e-02
1.23183504e-01, 5.79984896e-02, 5.99999970e-04, 3.97185445e+00, 8.02689698e-03, -1.97066758e-02
1.22178309e-01, 5.79986125e-02, 5.99999970e-04, 4.07772017e+00, 7.04792468e-03, -1.95256658e-02
1.24183506e-01, 5.79986051e-02, 5.99999970e-04, 3.86179900e+00, 8.77203699e-03, -1.95495766e-02
1.25188723e-01, 5.79984672e-02, 5.99999970e-04, 3.75017524e+00, 9.29194689e-03, -1.89829990e-02
1.27193972e-01, 5.79984449e-02, 5.99999970e-04, 3.53956962e+00, 9.71270166e-03, -1.65086184e-02
1.26188725e-01, 5.79985939e-02, 5.99999970e-04, 3.64190006e+00, 9.60114226e-03, -1.79738812e-02
1.29199222e-01, 5.79984188e-02, 5.99999970e-04, 3.37063718e+00, 9.39618610e-03, -1.22193061e-02
1.28193974e-01, 5.79985827e-02, 5.99999970e-04, 3.44817853e+00, 9.64302197e-03, -1.45843150e-02
1.30199239e-01, 5.79985715e-02, 5.99999970e-04, 3.31171370e+00, 8.98418948e-03, -9.45201330e-03
1.31204516e-01, 5.79983890e-02, 5.99999970e-04, 3.27448034e+00, 8.39081686e-03, -6.34522084e-03
1.33209825e-01, 5.79983592e-02, 5.99999970e-04, 3.27796245e+00, 6.81506330e-03, 6.25325250e-04
1.32204518e-01, 5.79985604e-02, 5.99999970e-04, 3.26246095e+00, 7.65963644e-03, -2.96680164e-03
1.34209827e-01, 5.79985492e-02, 5.99999970e-04, 3.32298708e+00, 5.86088235e-03, 4.37125796e-03
1.35215148e-01, 5.79983257e-02, 5.99999970e-04, 3.40001607e+00, 4.73780651e-03, 8.19745753e-03
1.36215165e-01, 5.79985343e-02, 5.99999970e-04, 3.50922537e+00, 3.45532526e-03, 1.20213497e-02
1.37220502e-01, 5.79982921e-02, 5.99999970e-04, 3.65193701e+00, 2.00759224e-03, 1.57721881e-02
1.38220519e-01, 5.79985194e-02, 5.99999970e-04, 3.82637262e+00, 4.03058162e-04, 1.94061231e-02
1.39225885e-01, 5.79982549e-02, 5.99999970e-04, 4.03383207e+00, -1.34912296e-03, 2.29184106e-02
1.40225902e-01, 5.79985045e-02, 5.99999970e-04, 4.27163506e+00, -3.19979526e-03, 2.63199639e-02
1.41231298e-01, 5.79982139e-02, 5.99999970e-04, 4.54198647e+00, -5.13412198e-03, 2.96146814e-02
1.42231315e-01, 5.79984859e-02, 5.99999970e-04, 4.84176445e+00, -7.11051002e-03, 3.28047946e-02
1.43236741e-01, 5.79981729e-02, 5.99999970e-04, 5.17415047e+00, -9.12457705e-03, 3.58843580e-02
1.44236758e-01, 5.79984672e-02, 5.99999970e-04, 5.53533602e+00, -1.11634685e-02, 3.88394296e-02
1.45242214e-01, 5.79981282e-02, 5.99999970e-04, 5.92884827e+00, -1.32386517e-02, 4.16494161e-02
1.46242231e-01, 5.79984486e-02, 5.99999970e-04, 6.34964228e+00, -1.53611880e-02, 4.42916900e-02
1.47247732e-01, 5.79980798e-02, 5.99999970e-04, 6.80120420e+00, -1.75522938e-02, 4.67432402e-02
1.48247749e-01, 5.79984263e-02, 5.99999970e-04, 7.27697945e+00, -1.98351592e-02, 4.89842035e-02
1.49253279e-01, 5.79980314e-02, 5.99999970e-04, 7.78019524e+00, -2.22294796e-02, 5.09994999e-02
1.51258886e-01, 5.79979867e-02, 5.99999970e-04, 8.84761524e+00, -2.74346992e-02, 5.43141514e-02
1.50253296e-01, 5.79984076e-02, 5.99999970e-04, 8.30275536e+00, -2.47582309e-02, 5.27782589e-02
1.52258903e-01, 5.79983927e-02, 5.99999970e-04, 9.40553951e+00, -3.02819721e-02, 5.56088984e-02
1.53264627e-01, 5.79979718e-02, 5.99999970e-04, 9.97945499e+00, -3.33022811e-02, 5.66670671e-02
1.54264644e-01, 5.79984076e-02, 5.99999970e-04, 1.05591841e+01, -3.65089215e-02, 5.74926995e-02
1.55270755e-01, 5.79980575e-02, 5.99999970e-04, 1.11477957e+01, -3.98941375e-02, 5.80916330e-02
1.57278076e-01, 5.79985082e-02, 5.99999970e-04, 1.23226910e+01, -4.71817330e-02, 5.86282760e-02
1.56270772e-01, 5.79985268e-02, 5.99999970e-04, 1.17343702e+01, -4.34591658e-02, 5.84699810e-02
1.59289122e-01, 5.80001846e-02, 5.99999970e-04, 1.34742613e+01, -5.49586155e-02, 5.82203120e-02
1.58278093e-01, 5.79990111e-02, 5.99999970e-04, 1.29002934e+01, -5.10362834e-02, 5.85537702e-02
1.60300091e-01, 5.80022521e-02, 5.99999970e-04, 1.40334215e+01, -5.88998944e-02, 5.75804934e-02
1.61311060e-01, 5.80058470e-02, 5.99999970e-04, 1.45741310e+01, -6.27114698e-02, 5.65683953e-02
1.62335828e-01, 5.80117330e-02, 5.99999970e-04, 1.50998259e+01, -6.63406029e-02, 5.51164858e-02
1.63360626e-01, 5.80237508e-02, 5.99999970e-04, 1.55983448e+01, -6.96528405e-02, 5.31696714e-02
1.65390342e-01, 5.80618009e-02, 5.99999970e-04, 1.64925251e+01, -7.47480243e-02, 4.76028547e-02
1.64386109e-01, 5.80390133e-02, 5.99999970e-04, 1.60656815e+01, -7.25000799e-02, 5.06793782e-02
1.71318099e-01, 5.80716357e-02, 5.99999970e-04, 1.82436504e+01, -7.12987185e-02, 1.83247495e-02
1.70334384e-01, 5.81236109e-02, 5.99999970e-04, 1.80455341e+01, -7.35955909e-02, 2.38542501e-02
1.73321605e-01, 5.79972193e-02, 5.99999970e-04, 1.84936886e+01, -6.61970228e-02, 7.41218030e-03
1.72320381e-01, 5.80268130e-02, 5.99999970e-04, 1.83957367e+01, -6.87827244e-02, 1.28337424e-02
1.75327361e-01, 5.79971448e-02, 5.99999970e-04, 1.85248108e+01, -6.03893325e-02, -3.02107818e-03
1.74321637e-01, 5.79980277e-02, 5.99999970e-04, 1.85359707e+01, -6.34676218e-02, 2.09984253e-03
1.76327378e-01, 5.79979904e-02, 5.99999970e-04, 1.84627533e+01, -5.68779632e-02, -7.83056766e-03
1.77333087e-01, 5.79970703e-02, 5.99999970e-04, 1.83516808e+01, -5.29887304e-02, -1.22009730e-02
1.78333104e-01, 5.79979569e-02, 5.99999970e-04, 1.81964207e+01, -4.88376543e-02, -1.60193015e-02
1.79338783e-01, 5.79970032e-02, 5.99999970e-04, 1.80001488e+01, -4.45404872e-02, -1.92211866e-02
1.81344420e-01, 5.79969436e-02, 5.99999970e-04, 1.75146523e+01, -3.59517895e-02, -2.37335432e-02
1.80338785e-01, 5.79979196e-02, 5.99999970e-04, 1.77713375e+01, -4.02162634e-02, -2.17868034e-02
1.83350012e-01, 5.79968803e-02, 5.99999970e-04, 1.69526596e+01, -2.78812554e-02, -2.60193273e-02
1.82344437e-01, 5.79978898e-02, 5.99999970e-04, 1.72404099e+01, -3.18251215e-02, -2.51169614e-02
1.85355544e-01, 5.79968207e-02, 5.99999970e-04, 1.63663368e+01, -2.06393972e-02, -2.67666243e-02
1.84350029e-01, 5.79978563e-02, 5.99999970e-04, 1.66607361e+01, -2.41525192e-02, -2.65372731e-02
1.87361002e-01, 5.79967462e-02, 5.99999970e-04, 1.57895260e+01, -1.42134372e-02, -2.66782511e-02
1.86355546e-01, 5.79978190e-02, 5.99999970e-04, 1.60762196e+01, -1.73357669e-02, -2.67922096e-02
1.89366490e-01, 5.79965897e-02, 5.99999970e-04, 1.52373810e+01, -8.40979256e-03, -2.61841752e-02
1.88361019e-01, 5.79977594e-02, 5.99999970e-04, 1.55106974e+01, -1.12500861e-02, -2.64680889e-02
1.91372231e-01, 5.79961836e-02, 5.99999970e-04, 1.47144661e+01, -3.01078148e-03, -2.54155286e-02
1.90366492e-01, 5.79976179e-02, 5.99999970e-04, 1.49728918e+01, -5.67499176e-03, -2.58337483e-02
1.92372233e-01, 5.79972193e-02, 5.99999970e-04, 1.44652100e+01, -4.11229965e-04, -2.49233879e-02
1.93378910e-01, 5.79950623e-02, 5.99999970e-04, 1.42221699e+01, 2.15547462e-03, -2.43554227e-02
1.94378898e-01, 5.79960942e-02, 5.99999970e-04, 1.39888201e+01, 4.69162129e-03, -2.37053931e-02
1.95388362e-01, 5.79920635e-02, 5.99999970e-04, 1.37613916e+01, 7.21924426e-03, -2.29780469e-02
1.97404608e-01, 5.79847954e-02, 5.99999970e-04, 1.33328667e+01, 1.23180076e-02, -2.12841574e-02
1.96388349e-01, 5.79930842e-02, 5.99999970e-04, 1.35446367e+01, 9.76641476e-03, -2.21721511e-02
1.99419409e-01, 5.79742566e-02, 5.99999970e-04, 1.29375563e+01, 1.75579116e-02, -1.93089899e-02
1.98415726e-01, 5.79805672e-02, 5.99999970e-04, 1.31310091e+01, 1.49299316e-02, -2.03301795e-02
2.01456472e-01, 5.79554513e-02, 5.99999970e-04, 1.25728741e+01, 2.29789875e-02, -1.70568395e-02
2.00434208e-01, 5.79709709e-02, 5.99999970e-04, 1.27514963e+01, 2.02360712e-02, -1.82136856e-02
2.03474149e-01, 5.79542294e-02, 5.99999970e-04, 1.22431049e+01, 2.84375995e-02, -1.46422284e-02
2.02467322e-01, 5.79524077e-02, 5.99999970e-04, 1.24042320e+01, 2.57197544e-02, -1.58610977e-02
2.05448255e-01, 5.79863302e-02, 5.99999970e-04, 1.19461927e+01, 3.38376462e-02, -1.21449083e-02
2.04469204e-01, 5.79663143e-02, 5.99999970e-04, 1.20904636e+01, 3.11339702e-02, -1.34067535e-02
2.07414597e-01, 5.79969808e-02, 5.99999970e-04, 1.16780853e+01, 3.94970588e-02, -9.44437739e-03
2.06425712e-01, 5.79938963e-02, 5.99999970e-04, 1.18095589e+01, 3.66178341e-02, -1.08277667e-02
2.09405690e-01, 5.79977334e-02, 5.99999970e-04, 1.14318275e+01, 4.54880297e-02, -6.51160488e-03
2.08403483e-01, 5.79980612e-02, 5.99999970e-04, 1.15527792e+01, 4.24587280e-02, -8.00361764e-03
2.10405603e-01, 5.79981655e-02, 5.99999970e-04, 1.13167715e+01, 4.85714003e-02, -4.97823022e-03
2.11407229e-01, 5.79980537e-02, 5.99999970e-04, 1.12068825e+01, 5.16923480e-02, -3.41146765e-03
2.12407127e-01, 5.79982921e-02, 5.99999970e-04, 1.11021709e+01, 5.48481382e-02, -1.81543943e-03
2.13408098e-01, 5.79984300e-02, 5.99999970e-04, 1.10020027e+01, 5.80348447e-02, -1.94309046e-04
2.15408191e-01, 5.79988733e-02, 5.99999970e-04, 1.08146095e+01, 6.44841418e-02, 3.10508604e-03
2.14407980e-01, 5.79984412e-02, 5.99999970e-04, 1.09063015e+01, 6.12480715e-02, 1.44734769e-03
2.16408044e-01, 5.79986200e-02, 5.99999970e-04, 1.07266645e+01, 6.77388087e-02, 4.77414858e-03
2.17407390e-01, 5.79993911e-02, 5.99999970e-04, 1.06421652e+01, 7.10085481e-02, 6.44964539e-03
2.18407229e-01, 5.79988249e-02, 5.99999970e-04, 1.05606937e+01, 7.42884204e-02, 8.12631100e-03
2.19405636e-01, 5.79999909e-02, 5.99999970e-04, 1.04820786e+01, 7.75749087e-02, 9.79893468e-03
2.21402839e-01, 5.80006801e-02, 5.99999970e-04, 1.03319378e+01, 8.41461569e-02, 1.31106609e-02
2.20405459e-01, 5.79990596e-02, 5.99999970e-04, 1.04058084e+01, 8.08622167e-02, 1.14621120e-02
2.22402617e-01, 5.79993278e-02, 5.99999970e-04, 1.02598982e+01, 8.74197632e-02, 1.47394678e-02
2.23398894e-01, 5.80014735e-02, 5.99999970e-04, 1.01899481e+01, 9.06783938e-02, 1.63437277e-02
2.24398643e-01, 5.79996333e-02, 5.99999970e-04, 1.01214638e+01, 9.39142108e-02, 1.79187059e-02
2.25393698e-01, 5.80023937e-02, 5.99999970e-04, 1.00549116e+01, 9.71221477e-02, 1.94600150e-02
2.27387160e-01, 5.80034517e-02, 5.99999970e-04, 9.92627621e+00, 1.03422545e-01, 2.24254820e-02
2.26393417e-01, 5.79999909e-02, 5.99999970e-04, 9.98961544e+00, 1.00293428e-01, 2.09635105e-02
2.29379058e-01, 5.80046698e-02, 5.99999970e-04, 9.80433559e+00, 1.09519556e-01, 2.52121985e-02
2.28386834e-01, 5.80004081e-02, 5.99999970e-04, 9.86420155e+00, 1.06499873e-01, 2.38426216e-02
2.31369063e-01, 5.80060668e-02, 5.99999970e-04, 9.69029331e+00, 1.15349390e-01, 2.78007016e-02
2.30378672e-01, 5.80008924e-02, 5.99999970e-04, 9.74596214e+00, 1.12471350e-01, 2.65320875e-02
2.33357146e-01, 5.80076762e-02, 5.99999970e-04, 9.58630180e+00, 1.20847791e-01, 3.01821064e-02
2.32368633e-01, 5.80014586e-02, 5.99999970e-04, 9.63659668e+00, 1.18143372e-01, 2.90174112e-02
2.35342994e-01, 5.80095351e-02, 5.99999970e-04, 9.49538994e+00, 1.25951961e-01, 3.23587395e-02
2.34356642e-01, 5.80021292e-02, 5.99999970e-04, 9.53870201e+00, 1.23452462e-01, 3.12955342e-02
2.37326443e-01, 5.80116510e-02, 5.99999970e-04, 9.42154312e+00, 1.30600661e-01, 3.43450978e-02
2.36342430e-01, 5.80029264e-02, 5.99999970e-04, 9.45579052e+00, 1.28336847e-01, 3.33741978e-02
2.39316151e-01, 5.80093861e-02, 5.99999970e-04, 9.37006664e+00, 1.34759992e-01, 3.61740440e-02
2.38325804e-01, 5.80038466e-02, 5.99999970e-04, 9.39247322e+00, 1.32750392e-01, 3.52783464e-02
2.40306512e-01, 5.80049008e-02, 5.99999970e-04, 9.35399055e+00, 1.36623919e-01, 3.70365493e-02
2.41295323e-01, 5.80099374e-02, 5.99999970e-04, 9.34473038e+00, 1.38327271e-01, 3.78700569e-02
2.42275849e-01, 5.80144040e-02, 5.99999970e-04, 9.34333897e+00, 1.39859349e-01, 3.86801586e-02
2.43259594e-01, 5.80198132e-02, 5.99999970e-04, 9.35100651e+00, 1.41247839e-01, 3.94831188e-02
2.45242119e-01, 5.80178648e-02, 5.99999970e-04, 9.39828587e+00, 1.43610224e-01, 4.11006548e-02
2.44247928e-01, 5.80169335e-02, 5.99999970e-04, 9.36907768e+00, 1.42506167e-01, 4.02888134e-02
2.47213513e-01, 5.80186732e-02, 5.99999970e-04, 9.49124432e+00, 1.45326003e-01, 4.27698418e-02
2.46221647e-01, 5.80189452e-02, 5.99999970e-04, 9.43845272e+00, 1.44546315e-01, 4.19245884e-02
2.49178872e-01, 5.80186285e-02, 5.99999970e-04, 9.63516140e+00, 1.46348700e-01, 4.45524305e-02
2.48197138e-01, 5.80106229e-02, 5.99999970e-04, 9.55684376e+00, 1.45928040e-01, 4.36430201e-02
2.51140267e-01, 5.80250621e-02, 5.99999970e-04, 9.83342361e+00, 1.46651611e-01, 4.65170704e-02
2.50160605e-01, 5.80124557e-02, 5.99999970e-04, 9.72715950e+00, 1.46595702e-01, 4.55074683e-02
2.53096938e-01, 5.80288619e-02, 5.99999970e-04, 1.00926371e+01, 1.46288916e-01, 4.87315096e-02
2.52116591e-01, 5.80251217e-02, 5.99999970e-04, 9.95419121e+00, 1.46550074e-01, 4.75897901e-02
2.55038917e-01, 5.80337979e-02, 5.99999970e-04, 1.04167814e+01, 1.45269796e-01, 5.12466244e-02
2.54068047e-01, 5.80306128e-02, 5.99999970e-04, 1.02460775e+01, 1.45855919e-01, 4.99476753e-02
2.56983370e-01, 5.80353923e-02, 5.99999970e-04, 1.08099136e+01, 1.43646926e-01, 5.41124567e-02
2.56012887e-01, 5.80350198e-02, 5.99999970e-04, 1.06045513e+01, 1.44534811e-01, 5.26342802e-02
2.58923024e-01, 5.80388345e-02, 5.99999970e-04, 1.12715712e+01, 1.41384512e-01, 5.73548451e-02
2.57959127e-01, 5.80361038e-02, 5.99999970e-04, 1.10327225e+01, 1.42595783e-01, 5.56854680e-02
2.59881228e-01, 5.80467023e-02, 5.99999970e-04, 1.15257969e+01, 1.40034705e-01, 5.91232888e-02
2.60856658e-01, 5.80507629e-02, 5.99999970e-04, 1.18007402e+01, 1.38563082e-01, 6.09914958e-02
2.62780428e-01, 5.80507517e-02, 5.99999970e-04, 1.23975163e+01, 1.35268629e-01, 6.50273263e-02
2.61814564e-01, 5.80478422e-02, 5.99999970e-04, 1.20897732e+01, 1.36978120e-01, 6.29562736e-02
2.64705122e-01, 5.80566004e-02, 5.99999970e-04, 1.30573225e+01, 1.31465718e-01, 6.94655776e-02
2.63751000e-01, 5.80507927e-02, 5.99999970e-04, 1.27215719e+01, 1.33423656e-01, 6.72027469e-02
2.66607940e-01, 5.80670722e-02, 5.99999970e-04, 1.37647600e+01, 1.27252638e-01, 7.42522478e-02
2.65656114e-01, 5.80622703e-02, 5.99999970e-04, 1.34047527e+01, 1.29408807e-01, 7.18140155e-02
2.67556787e-01, 5.80767170e-02, 5.99999970e-04, 1.41366177e+01, 1.25009418e-01, 7.67747089e-02
2.68497139e-01, 5.80856986e-02, 5.99999970e-04, 1.45190983e+01, 1.22698762e-01, 7.93675184e-02
